county,office,district,party,candidate,votes
Marion,Governor/Lieutenant Governor,,R,Mike DeWine,14263
Marion,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,15636
Marion,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,15341
Marion,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,5612
Marion,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,13550
Marion,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,5812
Marion,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,13279
Marion,Secretary of State,,,Terpsehore Tore Maras,220
Marion,Secretary of State,,D,Chelsea Clark,5078
Marion,Secretary of State,,R,Frank LaRose,13912
Marion,Treasurer of State,,D,Scott Schertzer,6670
Marion,Treasurer of State,,R,Robert Sprague,12585
Marion,U.S. House,4,D,Tamie Wilson,5784
Marion,U.S. House,4,R,Jim Jordan,13499
Marion,U.S. Senate,,D,Tim Ryan,6342
Marion,U.S. Senate,,R,JD Vance,12760
Medina,Attorney General,,D,Jeffrey A. Crossman,25787
Medina,Attorney General,,R,Dave Yost,52009
Medina,Auditor of State,,D,Taylor Sappington,26188
Medina,Auditor of State,,R,Keith Faber,50489
Medina,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,28961
Medina,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,48357
Medina,Governor/Lieutenant Governor,,D,Nan Whaley,24034
Medina,Governor/Lieutenant Governor,,R,Mike DeWine,53498
Medina,Judge of the Court of Appeals (Term Commencing 02/09/2023),9,D,Thomas A. Teodosio,29119
Medina,Judge of the Court of Appeals (Term Commencing 02/09/2023),9,R,Scot Stevenson,47132
Medina,Judge of the Court of Appeals (Term Commencing 02/10/2023),9,D,Erica Voorhees,27436
Medina,Judge of the Court of Appeals (Term Commencing 02/10/2023),9,R,Donna J. Carr,48426
Medina,Judge of the Court of Appeals (Term Commencing 02/11/2023),9,D,Amber Crowe,27696
Medina,Judge of the Court of Appeals (Term Commencing 02/11/2023),9,R,Jill Flagg Lanzinger,47902
Medina,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,28203
Medina,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,48719
Medina,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,29085
Medina,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,47862
Medina,Secretary of State,,,Terpsehore Tore Maras,853
Medina,Secretary of State,,D,Chelsea Clark,25268
Medina,Secretary of State,,R,Frank LaRose,51442
Medina,Treasurer of State,,D,Scott Schertzer,26428
Medina,Treasurer of State,,R,Robert Sprague,49942
Medina,U.S. House,7,D,Matthew Diemer,28741
Medina,U.S. House,7,R,Max Miller,48210
Medina,U.S. Senate,,D,Tim Ryan,31979
Medina,U.S. Senate,,R,JD Vance,45960
Meigs,Attorney General,,D,Jeffrey A. Crossman,1516
Meigs,Attorney General,,R,Dave Yost,5951
Meigs,Auditor of State,,D,Taylor Sappington,1646
Meigs,Auditor of State,,R,Keith Faber,5752
Meigs,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,1717
Meigs,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,5703
Meigs,Governor/Lieutenant Governor,,D,Nan Whaley,1519
Meigs,Governor/Lieutenant Governor,,R,Mike DeWine,5755
Meigs,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,6315
Meigs,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,1679
Meigs,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,5727
Meigs,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,1706
Meigs,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,5663
Meigs,Secretary of State,,,Terpsehore Tore Maras,89
Meigs,Secretary of State,,D,Chelsea Clark,1592
Meigs,Secretary of State,,R,Frank LaRose,5750
Meigs,Treasurer of State,,D,Scott Schertzer,1567
Meigs,Treasurer of State,,R,Robert Sprague,5749
Meigs,U.S. House,2,D,Samantha Meadows,1650
Meigs,U.S. House,2,R,Brad Wenstrup,5664
Meigs,U.S. Senate,,D,Tim Ryan,1875
Meigs,U.S. Senate,,R,JD Vance,5589
Mercer,Attorney General,,D,Jeffrey A. Crossman,2482
Mercer,Attorney General,,R,Dave Yost,15313
Mercer,Auditor of State,,D,Taylor Sappington,2281
Mercer,Auditor of State,,R,Keith Faber,15575
Mercer,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,2853
Mercer,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,14933
Mercer,Governor/Lieutenant Governor,,D,Nan Whaley,2230
Mercer,Governor/Lieutenant Governor,,R,Mike DeWine,15403
Mercer,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,15560
Mercer,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,15120
Mercer,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2727
Mercer,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,14989
Mercer,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,2762
Mercer,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,14893
Mercer,Secretary of State,,,Terpsehore Tore Maras,161
Mercer,Secretary of State,,D,Chelsea Clark,2418
Mercer,Secretary of State,,R,Frank LaRose,15209
Mercer,Treasurer of State,,D,Scott Schertzer,2628
Mercer,Treasurer of State,,R,Robert Sprague,14969
Mercer,U.S. House,5,D,Craig Swartz,2639
Mercer,U.S. House,5,R,Bob Latta,15108
Mercer,U.S. Senate,,D,Tim Ryan,3389
Mercer,U.S. Senate,,R,JD Vance,14390
Miami,Attorney General,,D,Jeffrey A. Crossman,9352
Miami,Attorney General,,R,Dave Yost,32986
Miami,Auditor of State,,D,Taylor Sappington,9521
Miami,Auditor of State,,R,Keith Faber,32371
Miami,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,10660
Miami,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,31538
Miami,Governor/Lieutenant Governor,,D,Nan Whaley,8452
Miami,Governor/Lieutenant Governor,,R,Mike DeWine,33709
Miami,Judge of the Court of Appeals (Term Commencing 02/09/2023),2,R,Mary Kate Huffman,33756
Miami,Judge of the Court of Appeals (Term Commencing 02/10/2023),2,R,Ronald C. Lewis,33217
Miami,Judge of the Court of Appeals (Term Commencing 02/11/2023),2,R,Mike Tucker,33389
Miami,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,10271
Miami,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,31788
Miami,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,10428
Miami,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,31516
Miami,Secretary of State,,,Terpsehore Tore Maras,441
Miami,Secretary of State,,D,Chelsea Clark,9325
Miami,Secretary of State,,R,Frank LaRose,32404
Miami,Treasurer of State,,D,Scott Schertzer,9700
Miami,Treasurer of State,,R,Robert Sprague,32113
Miami,U.S. House,15,D,Gary Josephson,8629
Miami,U.S. House,15,R,Mike Carey,25425
Miami,U.S. House,8,D,Vanessa Enoch,1576
Miami,U.S. House,8,R,Warren Davidson,6183
Miami,U.S. Senate,,D,Tim Ryan,11993
Miami,U.S. Senate,,R,JD Vance,30114
Monroe,Attorney General,,D,Jeffrey A. Crossman,1088
Monroe,Attorney General,,R,Dave Yost,3744
Monroe,Auditor of State,,D,Taylor Sappington,1182
Monroe,Auditor of State,,R,Keith Faber,3586
Monroe,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,1314
Monroe,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,3501
Monroe,Governor/Lieutenant Governor,,D,Nan Whaley,1022
Monroe,Governor/Lieutenant Governor,,R,Mike DeWine,3793
Monroe,Judge of the Court of Appeals (Term Commencing 02/09/2023),7,D,Gene Donofrio,1276
Monroe,Judge of the Court of Appeals (Term Commencing 02/09/2023),7,R,Mark A. Hanni,3482
Monroe,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,1210
Monroe,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,3560
Monroe,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,1206
Monroe,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,3558
Monroe,Secretary of State,,,Terpsehore Tore Maras,51
Monroe,Secretary of State,,D,Chelsea Clark,1117
Monroe,Secretary of State,,R,Frank LaRose,3651
Monroe,Treasurer of State,,D,Scott Schertzer,1165
Monroe,Treasurer of State,,R,Robert Sprague,3598
Monroe,U.S. House,6,D,Louis G. Lyras,1021
Monroe,U.S. House,6,R,Bill Johnson,3862
Monroe,U.S. Senate,,D,Tim Ryan,1378
Monroe,U.S. Senate,,R,JD Vance,3479
Montgomery,Attorney General,,D,Jeffrey A. Crossman,82270
Montgomery,Attorney General,,R,Dave Yost,103903
Montgomery,Auditor of State,,D,Taylor Sappington,83158
Montgomery,Auditor of State,,R,Keith Faber,100658
Montgomery,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,89141
Montgomery,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,96261
Montgomery,Governor/Lieutenant Governor,,D,Nan Whaley,76154
Montgomery,Governor/Lieutenant Governor,,R,Mike DeWine,110672
Montgomery,Judge of the Court of Appeals (Term Commencing 02/09/2023),2,R,Mary Kate Huffman,119328
Montgomery,Judge of the Court of Appeals (Term Commencing 02/10/2023),2,R,Ronald C. Lewis,115103
Montgomery,Judge of the Court of Appeals (Term Commencing 02/11/2023),2,R,Mike Tucker,116401
Montgomery,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,86961
Montgomery,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,97588
Montgomery,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,87230
Montgomery,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,97643
Montgomery,Secretary of State,,,Terpsehore Tore Maras,2165
Montgomery,Secretary of State,,D,Chelsea Clark,81905
Montgomery,Secretary of State,,R,Frank LaRose,101236
Montgomery,Treasurer of State,,D,Scott Schertzer,84579
Montgomery,Treasurer of State,,R,Robert Sprague,99182
Montgomery,U.S. House,10,D,David Esrati,74650
Montgomery,U.S. House,10,R,Mike Turner,109334
Montgomery,U.S. Senate,,D,Tim Ryan,94512
Montgomery,U.S. Senate,,R,JD Vance,91382
Morgan,Attorney General,,D,Jeffrey A. Crossman,969
Morgan,Attorney General,,R,Dave Yost,3874
Morgan,Auditor of State,,D,Taylor Sappington,1073
Morgan,Auditor of State,,R,Keith Faber,3688
Morgan,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,1128
Morgan,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,3655
Morgan,Governor/Lieutenant Governor,,D,Nan Whaley,958
Morgan,Governor/Lieutenant Governor,,R,Mike DeWine,3808
Morgan,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,1123
Morgan,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,3613
Morgan,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,1080
Morgan,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,3610
Morgan,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,1092
Morgan,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,3674
Morgan,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,1144
Morgan,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,3604
Morgan,Secretary of State,,,Terpsehore Tore Maras,50
Morgan,Secretary of State,,D,Chelsea Clark,991
Morgan,Secretary of State,,R,Frank LaRose,3786
Morgan,Treasurer of State,,D,Scott Schertzer,1052
Morgan,Treasurer of State,,R,Robert Sprague,3712
Morgan,U.S. House,12,D,Amy Rippel-Elton,1000
Morgan,U.S. House,12,R,Troy Balderson,3846
Morgan,U.S. Senate,,D,Tim Ryan,1317
Morgan,U.S. Senate,,R,JD Vance,3494
Morrow,Attorney General,,D,Jeffrey A. Crossman,2495
Morrow,Attorney General,,R,Dave Yost,10855
Morrow,Auditor of State,,D,Taylor Sappington,2707
Morrow,Auditor of State,,R,Keith Faber,10448
Morrow,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,2950
Morrow,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,10339
Morrow,Governor/Lieutenant Governor,,D,Nan Whaley,2475
Morrow,Governor/Lieutenant Governor,,R,Mike DeWine,10698
Morrow,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,2939
Morrow,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,10185
Morrow,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,2793
Morrow,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,10290
Morrow,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2852
Morrow,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,10378
Morrow,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,2974
Morrow,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,10195
Morrow,Secretary of State,,,Terpsehore Tore Maras,172
Morrow,Secretary of State,,D,Chelsea Clark,2484
Morrow,Secretary of State,,R,Frank LaRose,10618
Morrow,Treasurer of State,,D,Scott Schertzer,2761
Morrow,Treasurer of State,,R,Robert Sprague,10428
Morrow,U.S. House,4,D,Tamie Wilson,2896
Morrow,U.S. House,4,R,Jim Jordan,10447
Morrow,U.S. Senate,,D,Tim Ryan,3303
Morrow,U.S. Senate,,R,JD Vance,9985
Muskingum,Attorney General,,D,Jeffrey A. Crossman,6601
Muskingum,Attorney General,,R,Dave Yost,20942
Muskingum,Auditor of State,,D,Taylor Sappington,7191
Muskingum,Auditor of State,,R,Keith Faber,20015
Muskingum,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,7817
Muskingum,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,19596
Muskingum,Governor/Lieutenant Governor,,D,Nan Whaley,6230
Muskingum,Governor/Lieutenant Governor,,R,Mike DeWine,21064
Muskingum,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,7578
Muskingum,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,19408
Muskingum,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,7242
Muskingum,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,19840
Muskingum,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,7417
Muskingum,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,19840
Muskingum,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,7664
Muskingum,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,19522
Muskingum,Secretary of State,,,Terpsehore Tore Maras,293
Muskingum,Secretary of State,,D,Chelsea Clark,6770
Muskingum,Secretary of State,,R,Frank LaRose,20400
Muskingum,Treasurer of State,,D,Scott Schertzer,7116
Muskingum,Treasurer of State,,R,Robert Sprague,19991
Muskingum,U.S. House,12,D,Amy Rippel-Elton,6333
Muskingum,U.S. House,12,R,Troy Balderson,21255
Muskingum,U.S. Senate,,D,Tim Ryan,8638
Muskingum,U.S. Senate,,R,JD Vance,18664
Noble,Attorney General,,D,Jeffrey A. Crossman,767
Noble,Attorney General,,R,Dave Yost,3862
Noble,Auditor of State,,D,Taylor Sappington,869
Noble,Auditor of State,,R,Keith Faber,3687
Noble,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,960
Noble,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,3623
Noble,Governor/Lieutenant Governor,,D,Nan Whaley,778
Noble,Governor/Lieutenant Governor,,R,Mike DeWine,3785
Noble,Judge of the Court of Appeals (Term Commencing 02/09/2023),7,D,Gene Donofrio,891
Noble,Judge of the Court of Appeals (Term Commencing 02/09/2023),7,R,Mark A. Hanni,3601
Noble,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,891
Noble,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,3643
Noble,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,964
Noble,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,3568
Noble,Secretary of State,,,Terpsehore Tore Maras,61
Noble,Secretary of State,,D,Chelsea Clark,827
Noble,Secretary of State,,R,Frank LaRose,3718
Noble,Treasurer of State,,D,Scott Schertzer,850
Noble,Treasurer of State,,R,Robert Sprague,3632
Noble,U.S. House,6,D,Louis G. Lyras,767
Noble,U.S. House,6,R,Bill Johnson,3852
Noble,U.S. Senate,,D,Tim Ryan,1083
Noble,U.S. Senate,,R,JD Vance,3519
Ottawa,Attorney General,,D,Jeffrey A. Crossman,6125
Ottawa,Attorney General,,R,Dave Yost,12306
Ottawa,Auditor of State,,D,Taylor Sappington,6359
Ottawa,Auditor of State,,R,Keith Faber,11846
Ottawa,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,6934
Ottawa,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,11443
Ottawa,Governor/Lieutenant Governor,,D,Nan Whaley,5171
Ottawa,Governor/Lieutenant Governor,,R,Mike DeWine,13312
Ottawa,Judge of the Court of Appeals (Term Commencing 02/09/2023),6,R,Christine Mayle,13974
Ottawa,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,D,Tom Puffenberger,7268
Ottawa,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,R,Charles E. Sulek,10824
Ottawa,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,6782
Ottawa,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,11451
Ottawa,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,6864
Ottawa,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,11416
Ottawa,Secretary of State,,,Terpsehore Tore Maras,196
Ottawa,Secretary of State,,D,Chelsea Clark,5957
Ottawa,Secretary of State,,R,Frank LaRose,12208
Ottawa,Treasurer of State,,D,Scott Schertzer,6342
Ottawa,Treasurer of State,,R,Robert Sprague,11921
Ottawa,U.S. House,9,D,Marcy Kaptur,8906
Ottawa,U.S. House,9,R,J.R. Majewski,9400
Ottawa,U.S. Senate,,D,Tim Ryan,7750
Ottawa,U.S. Senate,,R,JD Vance,10653
Paulding,Attorney General,,D,Jeffrey A. Crossman,1415
Paulding,Attorney General,,R,Dave Yost,5088
Paulding,Auditor of State,,D,Taylor Sappington,1377
Paulding,Auditor of State,,R,Keith Faber,5064
Paulding,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,1460
Paulding,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,5025
Paulding,Governor/Lieutenant Governor,,D,Nan Whaley,1285
Paulding,Governor/Lieutenant Governor,,R,Mike DeWine,5169
Paulding,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,5107
Paulding,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,5170
Paulding,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,1440
Paulding,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,5004
Paulding,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,1489
Paulding,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,4942
Paulding,Secretary of State,,,Terpsehore Tore Maras,63
Paulding,Secretary of State,,D,Chelsea Clark,1437
Paulding,Secretary of State,,R,Frank LaRose,5002
Paulding,Treasurer of State,,D,Scott Schertzer,1396
Paulding,Treasurer of State,,R,Robert Sprague,5059
Paulding,U.S. House,5,D,Craig Swartz,1405
Paulding,U.S. House,5,R,Bob Latta,5141
Paulding,U.S. Senate,,D,Tim Ryan,1587
Paulding,U.S. Senate,,R,JD Vance,4873
Perry,Attorney General,,D,Jeffrey A. Crossman,2504
Perry,Attorney General,,R,Dave Yost,9460
Perry,Auditor of State,,D,Taylor Sappington,2763
Perry,Auditor of State,,R,Keith Faber,9010
Perry,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,2971
Perry,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,8932
Perry,Governor/Lieutenant Governor,,D,Nan Whaley,2515
Perry,Governor/Lieutenant Governor,,R,Mike DeWine,9263
Perry,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,D,Earle E. Wise Jr,2961
Perry,Judge of the Court of Appeals (Term Commencing 02/09/2023),5,R,Andrew King,8819
Perry,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,D,David T. Ball,2862
Perry,Judge of the Court of Appeals (Term Commencing 02/10/2023),5,R,Craig Baldwin,8924
Perry,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2867
Perry,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,9014
Perry,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,3004
Perry,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,8833
Perry,Secretary of State,,,Terpsehore Tore Maras,82
Perry,Secretary of State,,D,Chelsea Clark,2572
Perry,Secretary of State,,R,Frank LaRose,9304
Perry,Treasurer of State,,D,Scott Schertzer,2776
Perry,Treasurer of State,,R,Robert Sprague,9092
Perry,U.S. House,12,D,Amy Rippel-Elton,2671
Perry,U.S. House,12,R,Troy Balderson,9278
Perry,U.S. Senate,,D,Tim Ryan,3342
Perry,U.S. Senate,,R,JD Vance,8557
Pickaway,Attorney General,,D,Jeffrey A. Crossman,4280
Pickaway,Attorney General,,R,Dave Yost,15420
Pickaway,Auditor of State,,D,Taylor Sappington,4618
Pickaway,Auditor of State,,R,Keith Faber,14823
Pickaway,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,5093
Pickaway,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,14456
Pickaway,Governor/Lieutenant Governor,,D,Nan Whaley,4289
Pickaway,Governor/Lieutenant Governor,,R,Mike DeWine,15209
Pickaway,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,16188
Pickaway,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,4888
Pickaway,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,14589
Pickaway,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,5105
Pickaway,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,14318
Pickaway,Secretary of State,,,Terpsehore Tore Maras,181
Pickaway,Secretary of State,,D,Chelsea Clark,4363
Pickaway,Secretary of State,,R,Frank LaRose,15072
Pickaway,Treasurer of State,,D,Scott Schertzer,4688
Pickaway,Treasurer of State,,R,Robert Sprague,14747
Pickaway,U.S. House,2,D,Samantha Meadows,5022
Pickaway,U.S. House,2,R,Brad Wenstrup,14398
Pickaway,U.S. Senate,,D,Tim Ryan,5696
Pickaway,U.S. Senate,,R,JD Vance,13859
Pike,Attorney General,,D,Jeffrey A. Crossman,1860
Pike,Attorney General,,R,Dave Yost,5997
Pike,Auditor of State,,D,Taylor Sappington,2052
Pike,Auditor of State,,R,Keith Faber,5674
Pike,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,2175
Pike,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,5607
Pike,Governor/Lieutenant Governor,,D,Nan Whaley,1842
Pike,Governor/Lieutenant Governor,,R,Mike DeWine,5889
Pike,Judge of the Court of Appeals (Term Commencing 02/09/2023),4,R,Kristy Wilkin,5994
Pike,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,2097
Pike,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,5646
Pike,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,2135
Pike,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,5571
Pike,Secretary of State,,,Terpsehore Tore Maras,71
Pike,Secretary of State,,D,Chelsea Clark,1913
Pike,Secretary of State,,R,Frank LaRose,5828
Pike,Treasurer of State,,D,Scott Schertzer,2056
Pike,Treasurer of State,,R,Robert Sprague,5694
Pike,U.S. House,2,D,Samantha Meadows,1979
Pike,U.S. House,2,R,Brad Wenstrup,5842
Pike,U.S. Senate,,D,Tim Ryan,2327
Pike,U.S. Senate,,R,JD Vance,5488
Portage,Attorney General,,D,Jeffrey A. Crossman,23669
Portage,Attorney General,,R,Dave Yost,36734
Portage,Auditor of State,,D,Taylor Sappington,24386
Portage,Auditor of State,,R,Keith Faber,35120
Portage,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,26288
Portage,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,33666
Portage,Governor/Lieutenant Governor,,D,Nan Whaley,22665
Portage,Governor/Lieutenant Governor,,R,Mike DeWine,37634
Portage,Judge of the Court of Appeals (Term Commencing 02/09/2023),11,D,Thomas R. Wright,26096
Portage,Judge of the Court of Appeals (Term Commencing 02/09/2023),11,R,Eugene A. Lucci,33001
Portage,Judge of the Court of Appeals (Unexpired Term Ending 02/08/2025),11,R,John J. Eklund,41711
Portage,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,25615
Portage,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,34178
Portage,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,26258
Portage,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,33428
Portage,Secretary of State,,,Terpsehore Tore Maras,684
Portage,Secretary of State,,D,Chelsea Clark,23314
Portage,Secretary of State,,R,Frank LaRose,36246
Portage,Treasurer of State,,D,Scott Schertzer,24492
Portage,Treasurer of State,,R,Robert Sprague,35033
Portage,U.S. House,13,D,Emilia Sykes,497
Portage,U.S. House,13,R,Madison Gesiotto Gilbert,718
Portage,U.S. House,14,D,Matt Kilboy,24295
Portage,U.S. House,14,R,David P. Joyce,34359
Portage,U.S. Senate,,D,Tim Ryan,28175
Portage,U.S. Senate,,R,JD Vance,32274
Preble,Attorney General,,D,Jeffrey A. Crossman,2657
